"year","doy","hour","SolarR","Temp","RH","WS","precip"
2016,74,18,413875000,13.5725036621094,0.929250030517578,3.16074991226196,0
2016,74,20,264450012.207031,13.1249938964844,0.93625,3.34474992752075,0
2016,74,20,373125000,13.2700134277344,0.919749984741211,2.87400007247925,0
2016,74,22,497175018.310547,14.0824829101563,0.862249984741211,2.64549994468689,0
2016,74,22,186975006.103516,13.6075073242188,0.876999969482422,2.99399995803833,0
2016,75,0,26470748.9013672,12.8300109863281,0.92125,2.23049998283386,0
2016,75,2,-2751250.02861023,12.475,0.928499984741211,1.17149996757507,0
2016,75,2,-3385999.91798401,12.1299987792969,0.936500015258789,0.776000022888184,0
2016,75,4,-3386250.01907349,10.6975036621094,0.937249984741211,0.674499988555908,0
2016,75,4,-3387249.94659424,9.14998779296877,0.952249984741211,1.50824999809265,0
2016,75,6,-3388000.01144409,8.17348632812502,0.966750030517578,1.1452499628067,0
2016,75,6,-3388000.01144409,7.53402099609377,0.974250030517578,1.14324998855591,0
2016,75,8,-3388000.01144409,6.64351806640627,0.980500030517578,0.773000001907349,0
2016,75,8,-3388000.01144409,6.77276000976565,0.986999969482422,1.26499998569489,0
2016,75,10,-3388000.01144409,6.86550292968752,0.994000015258789,1.85699999332428,0
2016,75,10,-3388000.01144409,7.23674926757815,0.999250030517578,2.03274989128113,0
2016,75,12,-3388000.01144409,7.1972595214844,1,2.6872501373291,0
2016,75,12,-2385750.05531311,7.63799438476565,1,3.28150010108948,0
2016,75,14,62375000,8.3850036621094,1,4.21799993515015,0
2016,75,14,353600006.103516,9.93502197265627,1,5.45125007629395,0
2016,75,16,738125000,12.1475158691406,1,6.97125005722046,0
2016,75,16,1.071e+09,14.5299926757813,0.96125,7.22599983215332,0
2016,75,18,1302750000,17.1274963378906,0.859749984741211,7.56599998474121,0
2016,75,18,1403750000,19.0600219726563,0.779599990844727,7.9835000038147,0
2016,75,20,1606750000,20.9624877929688,0.68807502746582,8.29750061035156,0
2016,75,20,1368250000,22.1425109863281,0.644625015258789,8.11625003814697,0
2016,75,22,1249250000,23.6299987792969,0.591575012207031,7.63674974441528,0
